NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00023,0023,City of Seattle,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",MO,PT,Rail,"2,048,787 ","2,102,433 ","764,893 ","1,504,240 ","239,726 ","1,589,065 ","1,559,778 ","1,732,301 ","1,789,137 ","1,890,867 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter: Operating,71317,"Portland, OR--WA",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"734,390 ","731,059 ","742,323 ","793,296 ","750,355 ",0 ,0 ,0 ,0 ,0 ,0 
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter: Operating,71317,"Portland, OR--WA",DR,DO,Bus,"180,867 ","199,524 ","200,088 ","196,478 ","211,818 ","230,329 ","245,517 ","215,346 ","218,157 ","206,596 ","217,468 ","231,021 ","235,508 ","248,788 ","249,532 ","245,919 ","257,655 ","264,391 ","112,524 ","124,066 ","185,296 ","163,059 "
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter: Operating,71317,"Portland, OR--WA",MB,DO,Bus,"6,215,424 ","6,669,074 ","6,804,572 ","5,614,951 ","5,436,022 ","5,577,549 ","6,513,536 ","6,201,180 ","6,150,152 ","6,626,813 ","6,614,724 ","5,458,859 ","5,330,291 ","5,114,515 ","4,828,803 ","4,976,515 ","5,918,875 ","5,989,797 ","3,696,783 ","3,314,833 ","3,796,727 ","2,951,045 "
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter: Operating,71317,"Portland, OR--WA",VP,DO,Bus,"35,911 ","36,442 ","26,318 ",988 ,0 ,0 ,0 ,"12,433 ","17,076 ","28,210 ","56,758 ","67,031 ","68,420 ","68,880 ","68,864 ","54,894 ","44,222 ","40,874 ","23,142 ","20,666 ","22,608 ","16,045 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter: Operating,78229,"Salem, OR",DR,PT,Bus,0 ,0 ,"241,622 ","271,548 ","296,558 ","409,847 ","429,996 ","433,048 ","453,599 ","429,686 ","469,249 ","501,749 ","553,658 ","565,666 ","555,306 ","571,302 ","299,160 ","195,721 ","64,944 ","66,571 ","77,114 ","61,414 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter: Operating,78229,"Salem, OR",MB,DO,Bus,0 ,0 ,"5,479,089 ","5,392,202 ","5,490,201 ","5,066,719 ","5,182,174 ","4,217,005 ","4,135,793 ","3,792,323 ","3,424,964 ","3,352,311 ","3,392,973 ","3,194,285 ","2,909,651 ","3,014,159 ","2,990,859 ","3,167,851 ","1,745,365 ","1,883,348 ","2,368,003 ","1,976,078 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter: Operating,78229,"Salem, OR",MB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"49,328 ","59,031 ","59,681 ","73,321 ","60,878 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter: Operating,78229,"Salem, OR",VP,PT,Bus,0 ,0 ,0 ,"19,452 ","28,087 ","27,106 ","37,569 ","37,670 ","41,044 ","47,065 ","66,061 ","77,649 ","82,847 ","83,326 ","75,331 ","69,455 ","72,709 ","75,585 ","33,948 ","24,903 ","82,559 ","55,786 "
00028,0028,County of Pierce,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",FB,PT,Ferry,0 ,"197,979 ",0 ,"212,572 ","212,011 ","196,094 ","192,528 ","201,366 ","199,261 ","192,570 ","183,432 ","182,838 ","191,188 ","187,853 ","405,581 ","436,280 ","443,016 ","460,515 ","409,972 ","450,737 ","438,385 ","156,925 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,169,446 ","1,194,937 ","1,175,876 ","1,184,766 ","1,168,082 ","1,223,332 ","1,228,991 ","361,446 ","247,087 ","258,721 ","221,776 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",CB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,505,167 ","1,499,566 ","1,629,565 ","1,656,233 ","1,683,375 ","1,721,767 ","1,770,703 ","1,850,710 ","498,511 ","314,172 ","467,341 ","423,395 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",DR,PT,Bus,0 ,0 ,0 ,0 ,0 ,"212,263 ","214,568 ","217,909 ","217,648 ","204,291 ","194,865 ","188,222 ","192,633 ","190,366 ","194,175 ","194,471 ","200,010 ","190,637 ","69,387 ","85,059 ","104,736 ","76,966 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",MB,DO,Bus,"5,371,815 ","5,269,427 ","5,772,843 ","6,236,806 ","6,678,191 ","7,203,563 ","8,252,622 ","7,922,202 ","6,996,727 ","6,943,635 ","6,473,033 ","5,311,451 ","5,871,816 ","6,103,118 ","6,321,906 ","6,413,837 ","6,584,139 ","6,999,159 ","4,445,897 ","4,000,232 ","4,673,114 ","3,697,674 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",MB,PT,Bus,"2,570,304 ","2,653,790 ","2,895,197 ","1,616,164 ","1,756,284 ","1,894,227 ","1,984,681 ","1,771,177 ","1,642,463 ","1,605,189 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",VP,DO,Bus,"652,093 ","594,380 ","573,042 ","646,846 ","724,815 ","738,427 ","855,502 ","862,583 ","843,638 ","892,936 ","920,252 ","927,660 ","924,912 ","912,637 ","867,776 ","861,372 ","869,370 ","823,759 ","302,038 ","227,847 ","281,228 ","249,677 "
00033,0R03-021,Senior Services of Snohomish County,Inactive,Rural Reporter,80389,"Seattle--Tacoma, WA",DR,DO,Bus,"169,494 ","114,850 ","198,128 ",0 ,"212,191 ","212,268 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00034,0034,Rogue Valley Transportation District,Active,Full Reporter: Operating/Building,55981,"Medford, OR",DR,DO,Bus,0 ,"6,519 ",0 ,0 ,"107,756 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00034,0034,Rogue Valley Transportation District,Active,Full Reporter: Operating/Building,55981,"Medford, OR",DR,PT,Bus,0 ,"43,630 ",0 ,0 ,0 ,"49,167 ","54,049 ","51,453 ","50,760 ","51,741 ","59,049 ","60,005 ","55,564 ","54,767 ","52,262 ","51,028 ","50,155 ","49,961 ","34,254 ","40,962 ","37,437 ","28,348 "
00034,0034,Rogue Valley Transportation District,Active,Full Reporter: Operating/Building,55981,"Medford, OR",MB,DO,Bus,0 ,"528,033 ",0 ,0 ,"1,160,241 ","952,563 ","1,043,411 ","987,949 ","1,016,972 ","1,092,074 ","1,356,160 ","1,410,881 ","1,404,632 ","1,140,382 ","1,077,740 ","1,143,968 ","1,173,842 ","1,220,651 ","704,710 ","591,599 ","738,709 ","583,119 "
00034,0034,Rogue Valley Transportation District,Active,Full Reporter: Operating/Building,55981,"Medford, OR",VP,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,121 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00035,0035,Washington State Ferries,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",FB,DO,Ferry,"25,138,549 ","24,376,276 ","24,071,853 ","23,817,486 ","23,860,207 ","23,599,410 ","22,654,332 ","22,753,817 ","22,450,482 ","22,361,427 ","22,190,847 ","22,546,383 ","23,139,886 ","23,887,137 ","24,192,768 ","24,480,626 ","24,686,911 ","23,884,515 ","13,986,663 ","17,279,900 ","17,374,185 ","12,873,879 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"12,435,210 ","13,373,257 ","13,993,353 ","14,666,561 ","14,825,139 ","14,726,434 ","14,456,346 ","13,713,451 ","4,943,744 ","4,122,060 ","5,549,953 ","4,536,241 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",CB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,468,186 ","3,227,204 ","3,676,480 ","3,646,063 ","3,645,267 ","3,648,400 ","3,732,917 ","3,781,076 ","1,321,028 ","1,024,314 ","1,302,741 ","1,072,090 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",CR,PT,Other,"672,495 ","751,163 ","917,195 ","1,254,429 ","1,692,971 ","2,156,652 ","2,668,623 ","2,492,362 ","2,364,292 ","2,543,954 ","2,811,891 ","2,968,041 ","3,361,318 ","3,851,831 ","4,312,113 ","4,445,568 ","4,631,525 ","4,612,415 ","1,265,882 ","734,481 ","1,269,923 ","1,141,281 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",DR,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"31,030 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",LR,DO,Rail,0 ,"266,793 ","794,582 ","884,895 ","885,757 ","919,013 ","930,632 ","887,061 ","869,076 ","973,936 ","8,699,821 ","9,730,027 ","10,937,883 ","11,530,411 ","19,011,368 ","23,002,263 ","24,470,264 ","24,761,684 ","7,900,122 ","11,516,117 ","23,624,135 ","17,967,804 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",LR,PT,Rail,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,501,211 ","7,001,302 ","7,815,737 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",MB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,"10,051,125 ","10,253,870 ","9,862,370 ","10,636,684 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",MB,PT,Bus,0 ,0 ,0 ,"8,815,794 ","9,677,654 ","10,689,046 ","2,477,762 ","2,642,773 ","2,632,177 ","3,136,869 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",SR,DO,Rail,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,024,053 ","962,306 ","973,605 ","973,412 ","938,315 ","972,998 ","897,642 ","936,957 ","439,271 ","371,932 ","267,722 ","294,929 "
00041,0041,Alaska Railroad Corporation,Active,Full Reporter: Operating,02305,"Anchorage, AK",AR,DO,Other,0 ,0 ,0 ,0 ,"120,361 ","129,834 ","137,230 ","113,767 ","107,550 ","115,191 ","145,260 ","156,300 ","164,674 ","178,350 ","187,309 ","192,331 ","199,666 ","203,367 ","31,960 ","166,263 ","219,757 ","191,801 "
00042,0042,Targhee Regional Public Transit Authority,Inactive,Small Systems Reporter,40996,"Idaho Falls, ID",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,"14,679 ",0 ,"29,493 ","35,494 ","83,954 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00042,0042,Targhee Regional Public Transit Authority,Inactive,Small Systems Reporter,40996,"Idaho Falls, ID",MB,DO,Bus,"5,716 ","20,204 ",0 ,0 ,0 ,"40,677 ",0 ,"45,047 ","43,978 ","50,905 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00042,0042,Targhee Regional Public Transit Authority,Inactive,Small Systems Reporter,40996,"Idaho Falls, ID",MB,PT,Bus,"5,895 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter: Operating,93862,"Wenatchee, WA",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,"61,370 ","69,607 ","63,726 ","60,551 ","62,049 ","56,569 ","52,807 ","52,059 ","49,952 ","49,533 ","52,156 ","52,740 ","54,856 ","39,375 ","54,216 ","68,939 ","60,438 "
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter: Operating,93862,"Wenatchee, WA",DR,PT,Bus,0 ,0 ,0 ,0 ,0 ,"17,023 ","13,057 ","11,752 ","9,455 ","9,481 ","6,674 ","3,896 ","3,200 ","2,977 ","3,151 ","2,739 ","2,148 ","1,985 ",846 ,"2,018 ","3,279 ",502 
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter: Operating,93862,"Wenatchee, WA",MB,DO,Bus,0 ,0 ,0 ,0 ,0 ,"812,057 ","939,619 ","911,198 ","956,798 ","962,314 ","861,913 ","890,632 ","987,371 ","1,010,404 ","981,913 ","951,695 ","947,095 ","979,166 ","705,115 ","767,640 ","877,875 ","668,934 "
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter: Operating,93862,"Wenatchee, WA",VP,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,617 "
00044,0044,Skagit Transit,Active,Full Reporter: Operating,60490,"Mount Vernon, WA",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"114,746 ","109,897 ","134,063 ","133,350 ","116,348 ","112,563 ","139,223 ","146,079 ","60,805 ","63,737 ","100,058 ","62,133 "
00044,0044,Skagit Transit,Active,Full Reporter: Operating,60490,"Mount Vernon, WA",DR,DO,Bus,0 ,0 ,0 ,"46,641 ","48,753 ","55,671 ","58,682 ","68,016 ","73,848 ","58,344 ","57,416 ","55,204 ","61,370 ","61,616 ","64,409 ","63,992 ","66,829 ","75,496 ","38,607 ","42,174 ","53,400 ","38,172 "
00044,0044,Skagit Transit,Active,Full Reporter: Operating,60490,"Mount Vernon, WA",MB,DO,Bus,0 ,0 ,0 ,"269,053 ","372,486 ","422,258 ","503,321 ","508,212 ","554,281 ","624,704 ","582,727 ","644,968 ","701,676 ","677,374 ","578,663 ","554,403 ","591,047 ","560,363 ","236,772 ","225,406 ","276,522 ","192,137 "
00044,0044,Skagit Transit,Active,Full Reporter: Operating,60490,"Mount Vernon, WA",VP,DO,Bus,0 ,0 ,0 ,"39,102 ","74,299 ","83,015 ","107,868 ","99,507 ","87,354 ","106,021 ","119,913 ","126,746 ","128,929 ","129,729 ","118,028 ","107,928 ","110,388 ","114,180 ","62,739 ","52,933 ","53,297 ","32,947 "
00045,0045,Fairbanks North Star Borough ,Inactive,Small Systems Reporter,28549,"Fairbanks, AK",DR,DO,Bus,0 ,"17,998 ","20,261 ","21,195 ","22,580 ","27,469 ","27,017 ","23,249 ","20,572 ","19,338 ","19,280 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00045,0045,Fairbanks North Star Borough ,Inactive,Small Systems Reporter,28549,"Fairbanks, AK",MB,DO,Bus,0 ,"367,189 ","382,580 ","398,407 ","347,046 ","290,316 ","317,439 ","375,149 ","383,364 ","407,618 ","455,222 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00046,0046,City of Wilsonville,Active,Full Reporter: Operating,71317,"Portland, OR--WA",DR,DO,Bus,0 ,0 ,"32,013 ","30,539 ","23,519 ","18,694 ","18,491 ","16,800 ","17,618 ","18,796 ",0 ,0 ,0 ,0 ,"16,203 ","22,004 ","19,645 ","17,163 ","7,336 ","8,762 ","9,613 ","7,862 "
00046,0046,City of Wilsonville,Active,Full Reporter: Operating,71317,"Portland, OR--WA",MB,DO,Bus,0 ,"228,611 ","241,955 ","258,787 ","273,709 ","270,183 ","291,008 ","290,404 ","300,763 ","348,995 ",0 ,0 ,0 ,0 ,"136,481 ","270,235 ","287,513 ","289,991 ","135,901 ","120,665 ","161,234 ","116,379 "
00046,0046,City of Wilsonville,Active,Full Reporter: Operating,71317,"Portland, OR--WA",VP,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,68 ,882 
00047,0047,City of Corvallis,Inactive,Small Systems Reporter,20422,"Corvallis, OR",DR,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"6,409 ","5,958 ","5,961 ","3,767 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00047,0047,City of Corvallis,Inactive,Small Systems Reporter,20422,"Corvallis, OR",MB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"770,981 ","1,041,270 ","1,172,297 ","1,158,844 ","1,166,321 ","1,179,155 ","1,145,508 ","1,149,976 ","589,749 ",0 ,0 ,0 ,0 ,0 
00049,0049,"vRide, Inc. - Anchorage",Inactive,Full Reporter: Operating,02305,"Anchorage, AK",VP,DO,Bus,0 ,0 ,0 ,0 ,0 ,"146,322 ","181,180 ","205,458 ","234,816 ","260,927 ","269,555 ","256,245 ","232,826 ","220,188 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00050,0050,"City of Bend, Bend Area Transit",Inactive,Small Systems Reporter,06868,"Bend, OR",DR,PT,Bus,0 ,0 ,0 ,0 ,"85,839 ","54,742 ","51,405 ","49,980 ","51,578 ","60,714 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00050,0050,"City of Bend, Bend Area Transit",Inactive,Small Systems Reporter,06868,"Bend, OR",MB,PT,Bus,0 ,0 ,0 ,0 ,"66,157 ","286,061 ","289,346 ","306,226 ","353,246 ","405,716 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00052,0052,Metro,Inactive,Small Systems Reporter,71317,"Portland, OR--WA",VP,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"54,921 ","49,690 ","55,663 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00053,0053,Coeur d'Alene Tribe,Inactive,Small Systems Reporter,18451,"Coeur d'Alene, ID",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,439 ,"2,119 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00053,0053,Coeur d'Alene Tribe,Inactive,Small Systems Reporter,18451,"Coeur d'Alene, ID",MB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"556,565 ","575,666 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00054,0054,King County Ferry District,Inactive,Full Reporter: Operating,80389,"Seattle--Tacoma, WA",FB,DO,Ferry,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,081 ","307,640 ","383,774 ","428,288 ","445,110 ","467,119 ","515,207 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter: Operating,06868,"Bend, OR",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"45,520 ","116,433 ","118,260 ","167,038 ","187,775 ","207,503 ","212,679 ","225,378 ","101,275 ","129,181 ","171,999 ","142,700 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter: Operating,06868,"Bend, OR",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"58,204 ","76,098 ","55,276 ","58,608 ","61,232 ","55,384 ","47,410 ","46,858 ","21,559 ","18,477 ","22,755 ","16,934 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter: Operating,06868,"Bend, OR",DR,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"30,504 ","59,836 ","51,789 ","44,567 ","43,110 ","38,620 ","38,121 ","37,163 ","20,354 ","22,039 ","28,851 ","21,366 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter: Operating,06868,"Bend, OR",MB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,385 ","4,695 ","13,306 ","16,436 ","22,262 ","17,619 ","19,850 ","27,235 ","23,628 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter: Operating,06868,"Bend, OR",MB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"208,891 ","398,155 ","387,520 ","373,337 ","397,749 ","402,238 ","443,019 ","422,809 ","208,624 ","215,778 ","213,432 ","177,727 "
00058,0058,City of Portland,Active,Full Reporter: Operating,71317,"Portland, OR--WA",SR,DO,Rail,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,103,343 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00058,0058,City of Portland,Active,Full Reporter: Operating,71317,"Portland, OR--WA",SR,PT,Rail,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,270,512 ","4,462,162 ","4,219,609 ","4,855,923 ","4,702,236 ","4,790,325 ","4,097,594 ","2,027,363 ","1,802,923 ","2,459,380 ","1,747,693 "
00058,0058,City of Portland,Active,Full Reporter: Operating,71317,"Portland, OR--WA",TR,DO,Rail,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"808,464 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
00058,0058,City of Portland,Active,Full Reporter: Operating,71317,"Portland, OR--WA",TR,PT,Rail,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"865,213 ","1,814,507 ","1,972,438 ","2,156,829 ","2,146,537 ","1,991,447 ","2,202,197 ","501,725 ",0 ,"687,131 ","798,477 "
00376,0R02-022,"Ride Connection, Inc.",Active,Full Reporter: Operating,71317,"Portland, OR--WA",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"37,241 ","81,605 ","90,326 ","92,429 ","39,672 ","29,363 ","33,764 ","22,287 "
00376,0R02-022,"Ride Connection, Inc.",Active,Full Reporter: Operating,71317,"Portland, OR--WA",DR,TX,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"27,844 ","48,195 ","67,814 ","91,693 ","49,359 ","50,277 ","35,219 ","19,521 "
00376,0R02-022,"Ride Connection, Inc.",Active,Full Reporter: Operating,71317,"Portland, OR--WA",MB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"54,310 ","110,932 ","115,044 ","139,996 ","77,597 ","74,049 ","84,551 ","50,939 "
00415,,Ada County Highway District,Inactive,Full Reporter: Operating,08785,"Boise City, ID",VP,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"44,678 ","178,780 ","168,428 ","171,423 ","104,421 ","104,925 ","97,959 ",0 
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter: Operating,72505,"Providence, RI--MA",DR,DO,Bus,"96,487 ","130,143 ","503,131 ","486,780 ","481,231 ","482,248 ","466,327 ","431,216 ","438,111 ","456,700 ","485,937 ","464,483 ","374,114 ","308,199 ","331,375 ","321,786 ","325,052 ","337,149 ","182,612 ","206,052 ","248,991 ","161,956 "
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter: Operating,72505,"Providence, RI--MA",DR,PT,Bus,"707,402 ","730,367 ","206,564 ","192,482 ","200,899 ","205,368 ","175,120 ","151,642 ","196,411 ","70,705 ","82,888 ","88,206 ","64,505 ","27,849 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter: Operating,72505,"Providence, RI--MA",DR,TX,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"142,701 ","137,225 ","158,150 ","86,733 ","39,945 ","40,374 ","35,870 ","43,570 ","58,409 ","13,143 ","6,749 ","23,109 ","36,786 "
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter: Operating,72505,"Providence, RI--MA",MB,DO,Bus,"14,252,485 ","18,955,444 ","20,174,355 ","22,330,359 ","24,988,990 ","25,186,311 ","20,757,088 ","17,308,155 ","17,493,730 ","18,337,883 ","19,471,532 ","19,714,336 ","19,279,153 ","17,757,564 ","16,999,203 ","16,047,508 ","16,278,314 ","16,003,037 ","8,800,612 ","8,496,188 ","10,046,112 ","7,823,564 "
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter: Operating,72505,"Providence, RI--MA",VP,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"8,933 ","21,834 ","20,717 ","87,971 ","71,943 ","75,560 ","53,749 "
10002,1002,Manchester Transit Authority,Inactive,Small Systems Reporter,53740,"Manchester, NH",DR,DO,Bus,0 ,"6,904 ","10,672 ","9,925 ","10,521 ","12,211 ","11,580 ","12,405 ","14,873 ","13,901 ","6,861 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
10002,1002,Manchester Transit Authority,Inactive,Small Systems Reporter,53740,"Manchester, NH",MB,DO,Bus,0 ,"401,063 ","368,024 ","416,304 ","450,855 ","454,699 ","516,665 ","495,343 ","453,679 ","432,146 ","223,152 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter: Operating,09271,"Boston, MA--NH",CR,DO,Other,"40,569,600 ","40,363,600 ","38,569,700 ","37,975,600 ","38,309,700 ","38,961,600 ","39,721,400 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
